SP20JY0K64XFTAE7XZK2ZEFEA28EP249EM9VZEMP7,0,0
SPNNXMY01SNT92EEK9DRRG2QW1FA256MCNBPPSRX,0,0
SP2HY55JTX8P6EXY9JSRKK407MQKZ9MB9VF9X5W6R,0,0
SP38XSJ91XTY6ARN2W58AKKPBJAJ0AM02W1QJ497F,0,0
SP1B1GMBK7J153SA8PT5ZMNHP7ZVEAWRW2AMDGHSN,0,0
SP1K573K9C0AD5QMYS73DSJXW6G2JQFDBK0EQWWH,0,0
SP18P831TBGKSGMJEMJM0V29CMKJP650ZT21YJ3XX,0,100010000
SP1CE3NQXDKCJ2KEFFGCVFA5C196S9F0RRX93HY87,0,0
SP29N16Y4GQNB9B59XZ1E69M5R6EXC6RFWVRCDNVH,0,0
SP33G8J6MA9663A1VNVNR21MXHXXWAQAH41V6P7NB,0,0
SP1WFCF5BRNC3JMYPC2AFJMZKZ09Z4DG0ZD4NFTMT,0,0
SP2N3KC4CR7CC0JP592S9RBA9GHVVD30WRA5GXE8G,0,105000000
SP1DJWJNKREHT3YGRB09DRCYD1QKGK5DKF8V868VX,0,20800440000
SP7GS93E2RY8SSZHHVF3XDP0Y5R9RF18TYZG0M56,0,0
SPF7FJ9VFSVKNWH7JWSNFTTCG3P5Z0429R38KV7S,0,100000000
SP3VTC5TNYC9ZJ5NZ9DG4HHZP5Z21ZM5JRSF6M5MD,0,900000000
SP2JC8J455KMFRJVH94FAWK7Y8YCN6T0FZP71ZSGV,0,0
SP1A41KQWS3JZP0P9SM2ZMQH117BD415XPN5CX5CC,0,0
SP3WHYBHPFABS9DKX8KAN27BACNM5PSKYZ9RMKRVW,0,0
SP2BN6W873KBTM991AQ0HWEWF4R27C1SJ5QRKDKYF,0,0
SP3XZM9G3FM3HEGKF9CP35JS6H2MY4BP7M5VQEPE9,0,0
SP1C93FQFPCRGXYFHE805SZTMPFD037WF4QAK5JMS,0,0
SP3J0Z8YSJD20TGEBE6M992CWFDG18VB0PR599VY9,1979312428,1000000000
SP1ZJHN74VH26SPHHJB4YP6NSEYVKFZD1W0ZK5K9H,0,0
SP1SKWYXRSTZ61CKVR9N8Q36N5DJYC5M4213P4WJM,0,0
SP34455SJ4NJ7MCKV7CN64JJTVDP3VZPMVT54BH57,0,2101000000
SPQ94G8VMT4WJE432E1HVEXKSMGZ04KWNDVM8P9F,0,0
SP3NYA0QV0QF333437ZERVRH9T0XQ24JM81K36YC4,0,0
SP2EDRYCPGTS32HZAGWV54RAVA2GTW0WPBP4HGCXR,620044199,190000000
SPRHAMZJ7KN89SPGQXX6702DMAWM7823G6EYXV0,0,0
SP38Z2W6T5GTTQXTYNY2S7BV4AX2GNHS9BNDGRTP1,0,0
SP3XD84X3PE79SHJAZCDW1V5E9EA8JSKRBPEKAEK7,21089398,299000000
SP1HHSDYJ0SGAM6K2W01ZF5K7AJFKWMJNH365ZWS9,4952456352,10000000000
SPM5BVEBYCN2Z1AR2E06A69HF1W70G7V5GZFDNPR,200019559,5525989704
SPWDXXNHYRRDJJ7BQW6FQRF9Q070T80ZK15SP9PB,0,0
SPE0N1TCKXX2YSPT042H3X3TR1KV76Y67P22C342,0,0
SP331R3MQE82TBWV5R4WGZAD6FRDBN6S5ZN635CG2,0,150000000
SP3P1TCXN3FP3V79YWXC49F5X2HYKS39CMCP5FEHN,20184577750,0
SP1E8A3T3AW2HRFB5FXMYWB2DC0TSC6H1EGTHND1W,200251802,1000000000
SP1Y90PSKC1M9K8FHAFW4ZEZM7PABEZ97Z6D26KMT,0,0
SP25SF2MPZZS8Q20QA3VTYJXTHAHCRNM5MSZYDNB0,4528560153,100000000
SP32ZYEZGWHHFQ5RX2WMFVDXR77C5WWQP4EK7E6HC,3095241594,0
SP2ZNGJ85ENDY6QRHQ5P2D4FXKGZWCKTB2T0Z55KS,0,200000000
SPQJN9008GBDXCPVS2CZSPXAPYV8251GZX1GX64R,0,0
SP02A6KK9V9M4ZK6YVNVGJ5T2954JWMF2P7SNKNT,0,40000000
SP2FA1H3K9FMY2CQ80WWT2JYMHZ5Z2B810AT41APW,49919816863,150000000000
SP2855G3MZ3WFS5P0NRK098T1DKQ3QH5MVJ14P70P,9887281252,0
SP6Y9FQ6HE0HZ4G5XVT9PG0XZJJM2WWN0SXCY8YV,0,0
SP3XMSJSV1TYRP69PAC0751P483QZ3E17R5GTV4CX,0,245000000
SPE0N1TCKXX2YSPT042H3X3TR1KV76Y67P22C342,0,0
SP3G9BMCJ0858Y68MM35R6HA0WAZDNYXWZBN4RYK1,0,0
SP208XD20NAHGXA2KE0442F9F03GY23MHEBC60C2K,0,0
SP1997REHPBDBRRWRHCTF693SHS0TDEA6V84TKYZV,0,0
SP14XR55HNAXZ3KBE8Q46YD1RSC8EP5S63MF5GS2F,0,0
SP19WSDJWTH4CW3YG554XS5CAXJJGAN83P8CFZ4K1,0,2500000000
SP266WHN5CGFEJAE8JV22QT2M7ZVS32AZ0GZWC1CN,0,0
SP1XY983C1MEXM83MGNJC2JAAEGYVYZY5BYW5KS4K,0,110000000
SP2VG7S0R4Z8PYNYCAQ04HCBX1MH75VT11VXCWQ6G,0,457056380
SPRHAMZJ7KN89SPGQXX6702DMAWM7823G6EYXV0,0,0
SP27GZVSSF7SDQZNB53GBTV8XB3H4K8QK18574G45,0,0
SP2ZNGJ85ENDY6QRHQ5P2D4FXKGZWCKTB2T0Z55KS,0,200000000
SP26A8HH1ZJWVJ044RW6S37AR573GNHJFDRRXWKD3,0,0
SP2ABK7FZ008KS4Z0KS7ATX6N5AMW0Y3SDF3J21QP,0,0
SP3XYP0HYZHKHJ96THQX8AV7TQYJWMF8PP30K0RX5,0,9000000000
SP1KBVBP3AZP7YA968Y3G14A17P9XXFPBPEVF5EG9,110282127,145000000
SP3VCX5NFQ8VCHFS9M6N40ZJNVTRT4HZ62WFH5C4Q,0,200000000
SP2XWGZ4XNGX3CBMJ60WB8WY5WWCBXAY21M80WT2Y,2000047347,4010000000
SP1K13H9EWJPDBAVFHYQT7CN5N2TH5B7VN2R4WQW2,0,0
SP3B8W1S6YE0Y46VSSF1MFEVCATPN9HHQ9VPVSBD8,0,250000000
SP3W6GYEFPV6T8HSWHBX48XWB49779W56RGHZ36W5,0,0
SP31A0B5K60KHWM3S3JD0B47TG3R43PT1KRV7V53B,2232099905,0
SP3M6D6M2BS7FNEFV111ZF6WQYATNJZ89Q7MXSPAE,119345757,0
SP2ZCJT4SNB1D2WP539VGY4XH1DVH54NJTRH16PM1,104066445,0
SPWAWSHE24QJZ5236NB14S9QX5M9VMP2ESVYRPMQ,0,9702000361
SPRA6FK6C5N1Z7G61N77YWTN2C13GEX9NXQ23MX9,0,7996000000
SP38GBVK5HEJ0MBH4CRJ9HQEW86HX0H9AP1HZ3SVZ,19998825317,702586951
SP3RW6BW9F5STYG2K8XS5EP5PM33E0DNQT4XEG864,0,0
SPPFQ9P16QHT69TNKZA8Q2XZE49ZE2GHS87DWZZT,0,0
SP284CQ2DP9XTXTDQNA8VZ81MPWB8NQB8WQ7GJ6QD,0,0
SP249H1JFV31H5ZXP4AAQ137HPCQSQ5D37WMQJ4T5,0,0
SP0AY7B7GKT6RWYEBVYVJTY5BS3FTJ434T6VPX5X,0,201000000
SP1NGMS9Z48PRXFAG2MKBSP0PWERF07C0KV9SPJ66,998065986,0
SP1EKDMMG508FY96RSEQ1EFGGZ6J8T8DCDPAM12HS,0,0
SP3M6D6M2BS7FNEFV111ZF6WQYATNJZ89Q7MXSPAE,119345757,0
SP20JY0K64XFTAE7XZK2ZEFEA28EP249EM9VZEMP7,0,0
SP3TZF64TY080GVMZRT4Z87E383Q8EAKZ5W67FCNY,0,0
SP3WHYBHPFABS9DKX8KAN27BACNM5PSKYZ9RMKRVW,0,0
SP1MKKX1CDRYNRGSA1E1BE4C2Q63FK27K5ZWMATYE,7636024645,0
SP3RW6BW9F5STYG2K8XS5EP5PM33E0DNQT4XEG864,0,0
SP129BVWPY2JQV0HZMGHD201GSWVM6S6MD1JWWGNV,0,1000000000
SP3RBMGTRD92F0S8DTDJ4FVP3D76SM4A27EV93106,0,101000000
SPMQAMQP7SD25HRENNHHRK38PY5M2AE6SWVZVY56,2012901934,49000000000
SP7QXF69DV4B5TV0GJGJFED2JBRED62BAX24R086,200001920,100000000
SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,0,100000000
SP1ZJHN74VH26SPHHJB4YP6NSEYVKFZD1W0ZK5K9H,0,0
SP3XYP0HYZHKHJ96THQX8AV7TQYJWMF8PP30K0RX5,0,9000000000
SP1FRV07JWJCK8EJ37GM5SP92C9FXR5AND211HQC3,3972954023,4605479710
SP7QQ9DV0DMV7YW4HR713MKBWADVA0BFC2J65PJT,0,100000000
SP2X0ZM1XEDJVXSGTBFRD8NZBXE5WFBX6CJVF517H,0,0
SPFKVR1SV2JD3YTE1G3V1JDD8MZTS17A76JSGNV3,0,0
SP3FYANEPQWPMB6AC6QF65Y78X2HRAE1YKTFA4P0A,0,0
SP1KBVBP3AZP7YA968Y3G14A17P9XXFPBPEVF5EG9,110282127,145000000
SP2QPKZPPEBZ7ZB7E558TTW15X75S9VDHC09M9SJF,0,0
SP3G9PTDQ03M7DM10HJXAAJWKFY0GED64690PH2RS,0,650410000
ST1NDNEA0KNVC339QT4K7RJED9DHAD43YHGY9HHEX,0,0
SPASD4TMZ7X1MC1D9T2WVS06KYACQS34Q5NGNZCJ,647156113,0
SP259VQGHWJXZS8T9Q8YXK248FTWNA3AGBJFX0P6N,400550863,0
SP29T11N6X6RRTJVJ6WV11EP6E1JW1G9YWMEXE89W,0,105000000
SPZ7ZY296Y70AF72XG8H7V7M9WHRDYVCW8P6R60C,0,0
SP20JY0K64XFTAE7XZK2ZEFEA28EP249EM9VZEMP7,0,0
SP3JC3EKSBWF35EAJN5FXAMRHMG0XAV6TPQYJME1T,200001887,500000000
SP3EMKWJWW9V54X1MGAPDPNBERHRDHG0NM2RREPYW,0,300000000
SP110XV6K7S18PBPJRY3MES2NQ1WHW7D4GE2CKKEM,0,0
SPQWKZ3MZ8AWJF0J230JBWKF273S6WKH1WS17Y2B,0,2150000000
SP3ZWRT7RFSH95SM7N30HAKPW0JW4EW1E591W1WN9,0,0
SP380ANQR0PHRGXQWHN7CYMKC8KSJS2MDBZA4EE7S,0,1200000000
SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,2000793357,0
SP3SF0PSD7KYVJQPKKRBYJFF7NENGFHZSBVHM3B27,798412299,0
SP1RMDP4F4D5TQ0WX3WAB63Z4ECF5BB3QJKCV9GPY,0,0
SP2RTTZSAT92NNPSDF2V94XF8MXDTQKTK12JK5SM0,0,0
SP1JQAR2CJ3YE6T1PZSJBDQRWPCN9P0G6Y59XGR5E,0,0
SP1K7RR1HEN2TD6Q9NYTECYSC11JDQ7R4GB1HSAHX,0,4157730000
SP1K7RR1HEN2TD6Q9NYTECYSC11JDQ7R4GB1HSAHX,0,4157730000
SP2VNFW9MQ96Y0952V441X8QWHPRTPS5GD43F7V4W,0,500000000
SP3284VKS9EM88J4YRQFC3HHF4ZJ4ZTYFRQHH8ZM4,0,440000000
SPKGS0Y412RTY88A4A8S1XF8EEPRM3BVJ4FJ8GYP,0,774000000
SP26C83VQ7NS9B0H9K54BF6XF77PTRXP49F78ATCW,0,0
SP63Y8J6MMVCVCEMP3AVHX7DTF2NXMTFP00S3ZJV,0,0
SPC1X4TT88HEBKZC7JSC8Y7EM0NTX0VHMTEBNGT7,0,0
SP2WAEP0RCPRV9A73NKESPR7FQ1P5KBJ0QPD1B20M,0,0
SPKWD18XA6HDQPDXFJXRXW9QVGSQVX50PMN21BQV,0,0
SP3JNPKA8T486ZWPSDEKY42XPBNDQMVW6K84QHRY5,0,0
SPFN4V38J3E166KNW11SJHCECH0TEX2N6Z59XK13,0,0
SPF7Y6JJHA7S8KSBWB0ZJJAKQFGMMJ759EDH8KPT,0,500000000
SP1SE73VJ07WQSZSFJ1QP3SX7TVRPVJGYP0S89WWH,0,0
SP3E3FWG7HCZ0ZQANBY0EB5PV2RXMQG18NG08MGW9,200279491,300000000
SPTXCHZTNRND5G0BQ7BAEZ47PARG0W04YGFHMPDV,0,110000000
SPDH4MRBTPA7TY969XX57HB0EZJSGTTHP5ZBTAPH,1986927287,1000000
SP2Q5WHA9NAGWQV500HSV93SEG8PJDNC6FAH88EP4,0,100420000
SP3TRCJVPF49G54FTE45GZ5A9DVA6SCTVEP3DQSQG,0,0
SP3FEMRF8WWN9WV3KNG6NDGEVSW23XBAXBFBZ93MA,10317265330,9900000000
SP3549W708KFJ0C6PEQHBZSCJRN8B1AR009GEKAGJ,0,0
SP34AB3GE04JF5YY1S6ZNF99QFKNY218J737G85G3,0,2350000000
SP380WYDKAB86C0WPK6FZFRCB3DDZTWKETDWQ9T54,0,2000000
SPBY4HSEJ3N8Q54JFJ7VFDC5TVMDN1NYWBR20N5A,799539301,0
SP1M4S6VV1NN03N95C97SGWRCRF55CYCXJCJ8JHG9,4029608712,0
SP39TAEWH0DYMK8DZ00D61DMA4D4N544HVGQHVJR7,1601171798,400000000
SP3Y8BZ5RVGP11MEBCF6NSEQJ31YGAEKPQ85H8156,0,110000000
SP3Z2E62SMSDFE7N25JC6V6G2X9QKEV350AACZQCG,200389773,906000000
SP3WV7W60ATCSRAY8941JT789A0DYVFQWNT1N6NYH,0,17965000000
SP1CMFJW9J8WN7R2XJ26AC90AARGW68R1CWNYDANC,0,1000000000
SP1CMFJW9J8WN7R2XJ26AC90AARGW68R1CWNYDANC,0,1000000000
SP3DCRRX4HKZA33D0VC55QBA3PQ15DW3R39N0XR17,0,0
SP3JNPKA8T486ZWPSDEKY42XPBNDQMVW6K84QHRY5,0,0
SP1XF1JCS0BJFNX3Q7XHVPNVQR8XCBPCTFB1AXQDD,0,0
SP380ANQR0PHRGXQWHN7CYMKC8KSJS2MDBZA4EE7S,0,1200000000
SP1YFBFQYPXTD0GS180M868YVZ8BXKZYK06QC0WZC,99763296,1900060000
SP21F9X20AXC2KFVSGXHZVZHQ1T7PR2P7WAYYB78E,0,101000000
SP3MTP3P24QF1PE3DYVHAXVWF6VJTCD498NPKWAWP,0,0
SP11W53JZFRFGB58Y8GJAZW48YAHM9JM27MSJ863W,0,500000000
SP28S4B855DXCVXE58V83EMS23QM3R7RJ3BQA6EHY,0,102000000
SP1YFBFQYPXTD0GS180M868YVZ8BXKZYK06QC0WZC,99763296,1900060000
SPPZTRYYGZWA7BY3YX6NSXFE87CWJE0FFVEXCQ9Y,0,150000000
SP3ZWRT7RFSH95SM7N30HAKPW0JW4EW1E591W1WN9,0,0
SP3HQ69JM9MSWAKGJ07HRQ5PAV1XEFE2ATV51PFMZ,0,0
SP2YYG5F3GKC2RWCQGFMSRAKS2BY5RCNZZMKV7BWD,0,101000000
SP3K6KY0GYGPATJDY4RKX0FNE8TQWHCXJBQ2NZWVG,0,110000000
SP11XX0PCQVE313J2X3TAHGQ9T1T0NMMEN4XMHABQ,0,102000000
SP2V3AADA3BJ2P6GY2KR8K5KZ8B1EZ5P2Y6FGP0EJ,0,0
SP2H0DN9ME86K8V5JGFT09ECN35QW6KWBZXT3W0XZ,0,101000000
SPZJJZNRXD1FHM5YAGGFZSB03PTRBWNNKRE0Y4RD,0,0
SP3N8ZJBY5R6V4QNW7GR7GA6VG73WAYXAFPEMF69X,0,100000000000
SP259NNCXTF8T3MM6GN7SFX30F3WVSW72FR20GJJ3,0,130000000
SP259NNCXTF8T3MM6GN7SFX30F3WVSW72FR20GJJ3,0,130000000
SPV9SHG0KNS3NFBBKFFN8A8RYZMKZGKNMBCPDH0S,0,11110000000
SP2JVVNXTQATD2P9QGEN6MN7ZSTBGY4ZZ8EWJ2ZN2,0,0
SP33P2035Y1R497ZBPYQQH47Z0GV2F325GZS272WR,0,0
SP3YS47N9JQSP57R3CHNW28M0GD3D067YCAP4ZB7J,2000144868,0
SP3FJAEXTFSMF67E2ZZP586PCSHB6DEQDTW0YBZYR,0,0
SP3ZW40EN0XN0JVEKJ20656MSDV1JB4Z80DG6FEK3,4427888732,0
SP2EZBRH2T5A4TPFFTDK48CHR0WG95YZZA4HC1TJE,6694822333,0
SP3V1JNFDVZJ3MCF7B8VHRR94VZ0F9ES3AYR8MRKQ,397348361,0
SP2FPXA528MR3M9EGN758JJV976S1FQY9T4ZN666B,0,0
SP7T6J7JRKSAZH02G283M8GNCXT96BACHDRQ6B4C,0,32479878230
SP3C00JQWPG67FX6G05HHDB3E786XGE8AQQCP4X00,0,0
SP1AF7TH2DDN2XCFFEVXKF15VVYW2X68CDQW3G4MK,109927903,0
SPJYG3K6ASHD9JGFAHKNCH5A9DYFNPET8P7XGX14,0,0
SP2V3AADA3BJ2P6GY2KR8K5KZ8B1EZ5P2Y6FGP0EJ,0,0
SP39WTKHH436QV6BTS9EKCW64CFT2AYV7XMVTCY0N,0,1001000000
SP2J6384FJ13WPHVCPT010F3VJG9HV56RRG9XS65G,0,0
SP2S7Y7BMX7Y73FHV3SV9W1EE63EQ98BE95PZ4C4E,0,100000000
SP152VTRCJF968FXC3W7YPNJ4AC25K88KJ0VN5QA2,0,0
SP1G18KGVMP2RF5S2387DBC4VRZGK2T9ETMMVT7BB,0,0
SP34GFA8VVXNJSQ87350TAKESD0FETYJVX83R759Z,0,0
SP1YD37JV9TG74EM8TSBSSBYYMNMWE6ANBSF2PQ1K,6339456709,0
SP1WQFZWWKADDEF1B6Z9T30QHWNY3VR9X0MZC63G4,1001397115,0
SP1BJKWZ618EJHDRC4RV6XXE72MZCKDAEWDMAJATZ,0,8000000000
SP13QC2G49PXXA84H083Y1PMFS2PGXM583HQ8TQ9F,0,200000000
SP1JP6FD3CBJKQG3KEGYR5SDV3VS5TPKGCR3D05WC,0,0
SP3M6D6M2BS7FNEFV111ZF6WQYATNJZ89Q7MXSPAE,119345757,0
SPNBYP1MY456K29804XHT4PY5QKMSXNRBHGADTDY,0,105000000
SP3M6D6M2BS7FNEFV111ZF6WQYATNJZ89Q7MXSPAE,119345757,0
SP3CGHCBFBRAZ3KSY50VBQNM549KZ4Z6KWMG3DFTD,0,0
SP27Z117BT8GB92V63MN4H84P7BHJXZB6R7SY3W4J,0,101000000
SPNBYP1MY456K29804XHT4PY5QKMSXNRBHGADTDY,0,105000000
SP1FV4FZ8D32S7GKYRPFWK6YHRJE5BZEYKABK72Q3,0,5204263563
SP3WHYBHPFABS9DKX8KAN27BACNM5PSKYZ9RMKRVW,0,0
SPC7M5BS09G0MEX6FZ4WAKK6JFZ4AVZMZB8FXDEP,0,0
SPXQS1T1T2BKGSHH8H75PVFEY0R1X39F0B3MQWTJ,0,0
SP1W577DNF1JZJ6MXC4CTT7675KBNBS8XNSR33R1S,0,1145000000
SPY9K49VE06A66ZXJ3S2ZMJXYJ8HQ08J4MAR4A3R,0,0
SP3N0TH3N7BDG4WBSYV6FE2ASSAPEGWK47EEWD9TV,0,100000000
SP3AA5MRN4D0ZH4Z0P5MPB6WEW0PGQRM3EPK3R67X,0,0
SP38S97PT13ZETZKTRDXF7QX5JQKZNKQBC7101E87,0,0
SP1S55CA3CHVV6JQRG0610FM9XA1ZQ1DXKH7BNVJX,0,0
SP3ZTYBN9PYVVFKBEFVSZ2BEGK3HXRNVP6FDG79WV,0,0
SPEDKJ6JTRYAT2PK5JAC8PNJKVPZGYZPHXJV2ZS3,0,0
SP36RBBMH2KTHE9KW799S7FAVSXW3CHP7HRY4H59E,224945160,1370000000
SP292V4NVXFG3NKMFKJFPZCN3SMY5HT9NY392Z8QA,0,0
SP39ES166CA938Y2S0AGCFC0D3BSJ81JRRAP0HD5Y,0,0
SPJT8G4DA24ZDF35WMY5FZEQ9YJNK38DBN2D48QH,0,302280000000